Country,Year,Month,MonthStart,Region,DealerID,DealerName,DealerRating,MembershipTier,Channel,ProductCategory,UnitsSold,UnitPrice,GrossSales,DiscountRate,DiscountAmount,NetSales
United Kingdom,2023,10,2023-10-01,Wales,D1051,Wales Dealer 1,5,Gold,Retail,Home & Garden,74,63.74,4716.76,0.0856,403.96,4312.8
United Kingdom,2023,10,2023-10-01,Wales,D1051,Wales Dealer 1,5,Gold,Online,Clothing,111,32.21,3575.31,0.0898,321.09,3254.22
United Kingdom,2023,10,2023-10-01,Wales,D1051,Wales Dealer 1,5,Gold,Retail,Beauty,179,16.69,2987.51,0.0839,250.74,2736.77
United Kingdom,2023,10,2023-10-01,Wales,D1052,Wales Dealer 2,4,Gold,Online,Clothing,124,31.23,3872.52,0.0804,311.53,3560.99
United Kingdom,2023,10,2023-10-01,Wales,D1052,Wales Dealer 2,4,Gold,Online,Sports,52,55.78,2900.56,0.0928,269.11,2631.45
United Kingdom,2023,10,2023-10-01,Wales,D1052,Wales Dealer 2,4,Gold,Retail,Grocery,476,8.31,3955.56,0.0773,305.61,3649.95
United Kingdom,2023,10,2023-10-01,Wales,D1053,Wales Dealer 3,3,Standard,Online,Home & Garden,48,78.4,3763.2,0.0348,131.1,3632.1
United Kingdom,2023,10,2023-10-01,Wales,D1053,Wales Dealer 3,3,Standard,Retail,Clothing,100,29.61,2961.0,0.0131,38.84,2922.16
United Kingdom,2023,10,2023-10-01,Wales,D1053,Wales Dealer 3,3,Standard,Wholesale,Sports,99,47.02,4654.98,0.012,55.75,4599.23
United Kingdom,2023,10,2023-10-01,Wales,D1053,Wales Dealer 3,3,Standard,Online,Grocery,291,7.97,2319.27,0.0352,81.66,2237.61
United Kingdom,2023,10,2023-10-01,Wales,D1053,Wales Dealer 3,3,Standard,Retail,Beauty,152,16.42,2495.84,0.019,47.35,2448.49
United Kingdom,2023,10,2023-10-01,Wales,D1054,Wales Dealer 4,3,Standard,Wholesale,Electronics,33,218.59,7213.47,0.0142,102.77,7110.7
United Kingdom,2023,10,2023-10-01,Wales,D1054,Wales Dealer 4,3,Standard,Retail,Home & Garden,40,78.19,3127.6,0.0459,143.71,2983.89
United Kingdom,2023,10,2023-10-01,Wales,D1054,Wales Dealer 4,3,Standard,Retail,Clothing,105,32.52,3414.6,0.0746,254.84,3159.76
United Kingdom,2023,10,2023-10-01,Wales,D1054,Wales Dealer 4,3,Standard,Retail,Sports,88,56.12,4938.56,0.002,9.7,4928.86
United Kingdom,2023,10,2023-10-01,Wales,D1054,Wales Dealer 4,3,Standard,Retail,Beauty,110,18.78,2065.8,0.0191,39.48,2026.32
United Kingdom,2023,10,2023-10-01,Wales,D1055,Wales Dealer 5,1,Gold,Retail,Electronics,37,240.37,8893.69,0.0699,621.57,8272.12
United Kingdom,2023,10,2023-10-01,Wales,D1055,Wales Dealer 5,1,Gold,Wholesale,Home & Garden,41,65.46,2683.86,0.0747,200.44,2483.42
United Kingdom,2023,10,2023-10-01,Wales,D1055,Wales Dealer 5,1,Gold,Online,Clothing,89,30.09,2678.01,0.1278,342.25,2335.76
United Kingdom,2023,10,2023-10-01,Wales,D1055,Wales Dealer 5,1,Gold,Online,Beauty,78,16.62,1296.36,0.0596,77.32,1219.04
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1056,Northern Dealer 1,4,Standard,Retail,Electronics,31,253.96,7872.76,0.0169,132.88,7739.88
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1056,Northern Dealer 1,4,Standard,Retail,Home & Garden,45,75.33,3389.85,0.0204,68.98,3320.87
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1056,Northern Dealer 1,4,Standard,Wholesale,Clothing,89,28.54,2540.06,0.027,68.53,2471.53
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1056,Northern Dealer 1,4,Standard,Online,Sports,79,48.69,3846.51,0.0307,118.02,3728.49
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1056,Northern Dealer 1,4,Standard,Online,Grocery,463,7.87,3643.81,0.0268,97.72,3546.09
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1057,Northern Dealer 2,4,Standard,Retail,Home & Garden,57,71.06,4050.42,0.0748,302.84,3747.58
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1057,Northern Dealer 2,4,Standard,Online,Clothing,79,31.71,2505.09,0.017,42.51,2462.58
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1057,Northern Dealer 2,4,Standard,Online,Sports,96,54.06,5189.76,0.0283,146.83,5042.93
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1057,Northern Dealer 2,4,Standard,Retail,Grocery,418,8.36,3494.48,0.0247,86.4,3408.08
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1057,Northern Dealer 2,4,Standard,Retail,Beauty,128,17.79,2277.12,0.0161,36.66,2240.46
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1058,Northern Dealer 3,3,Standard,Online,Electronics,19,249.11,4733.09,0.017,80.53,4652.56
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1058,Northern Dealer 3,3,Standard,Wholesale,Home & Garden,97,68.54,6648.38,0.0053,34.94,6613.44
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1058,Northern Dealer 3,3,Standard,Online,Grocery,565,7.54,4260.1,0.0252,107.45,4152.65
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1058,Northern Dealer 3,3,Standard,Wholesale,Beauty,138,14.71,2029.98,0.0324,65.8,1964.18
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1059,Northern Dealer 4,3,Silver,Online,Electronics,37,250.59,9271.83,0.0354,327.87,8943.96
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1059,Northern Dealer 4,3,Silver,Retail,Home & Garden,44,68.74,3024.56,0.0497,150.43,2874.13
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1059,Northern Dealer 4,3,Silver,Retail,Clothing,61,32.9,2006.9,0.0737,147.94,1858.96
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1059,Northern Dealer 4,3,Silver,Wholesale,Sports,47,44.46,2089.62,0.0441,92.23,1997.39
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1059,Northern Dealer 4,3,Silver,Retail,Grocery,471,7.43,3499.53,0.0492,172.27,3327.26
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1059,Northern Dealer 4,3,Silver,Retail,Beauty,119,18.22,2168.18,0.0278,60.34,2107.84
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1060,Northern Dealer 5,5,Platinum,Retail,Electronics,38,238.18,9050.84,0.1256,1136.72,7914.12
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1060,Northern Dealer 5,5,Platinum,Online,Home & Garden,77,68.07,5241.39,0.1295,678.67,4562.72
United Kingdom,2023,10,2023-10-01,Northern Ireland,D1060,Northern Dealer 5,5,Platinum,Online,Grocery,555,8.09,4489.95,0.125,561.02,3928.93
United Kingdom,2023,11,2023-11-01,London,D1001,London Dealer 1,3,Standard,Retail,Electronics,49,252.81,12387.69,0.0289,357.79,12029.9
United Kingdom,2023,11,2023-11-01,London,D1001,London Dealer 1,3,Standard,Wholesale,Clothing,105,30.93,3247.65,0.0226,73.56,3174.09
United Kingdom,2023,11,2023-11-01,London,D1001,London Dealer 1,3,Standard,Retail,Sports,64,59.85,3830.4,0.0731,280.16,3550.24
United Kingdom,2023,11,2023-11-01,London,D1001,London Dealer 1,3,Standard,Online,Grocery,283,7.43,2102.69,0.0343,72.19,2030.5
United Kingdom,2023,11,2023-11-01,London,D1001,London Dealer 1,3,Standard,Online,Beauty,148,20.02,2962.96,0.0044,13.03,2949.93
United Kingdom,2023,11,2023-11-01,London,D1002,London Dealer 2,4,Standard,Online,Electronics,21,268.12,5630.52,0.0282,159.02,5471.5
United Kingdom,2023,11,2023-11-01,London,D1002,London Dealer 2,4,Standard,Online,Home & Garden,56,74.42,4167.52,0.0298,124.31,4043.21
United Kingdom,2023,11,2023-11-01,London,D1002,London Dealer 2,4,Standard,Online,Clothing,98,30.99,3037.02,0.0384,116.62,2920.4
United Kingdom,2023,11,2023-11-01,London,D1002,London Dealer 2,4,Standard,Wholesale,Sports,62,48.17,2986.54,0.0328,97.81,2888.73
United Kingdom,2023,11,2023-11-01,London,D1002,London Dealer 2,4,Standard,Retail,Grocery,461,7.81,3600.41,0.0185,66.57,3533.84
United Kingdom,2023,11,2023-11-01,London,D1002,London Dealer 2,4,Standard,Wholesale,Beauty,152,15.36,2334.72,0.0413,96.43,2238.29
United Kingdom,2023,11,2023-11-01,London,D1003,London Dealer 3,4,Standard,Wholesale,Clothing,60,31.15,1869.0,0.0299,55.92,1813.08
United Kingdom,2023,11,2023-11-01,London,D1003,London Dealer 3,4,Standard,Retail,Sports,82,61.82,5069.24,0.0262,133.01,4936.23
United Kingdom,2023,11,2023-11-01,London,D1003,London Dealer 3,4,Standard,Retail,Grocery,373,8.57,3196.61,0.0088,27.99,3168.62
United Kingdom,2023,11,2023-11-01,London,D1004,London Dealer 4,4,Silver,Online,Clothing,111,32.82,3643.02,0.0613,223.25,3419.77
United Kingdom,2023,11,2023-11-01,London,D1004,London Dealer 4,4,Silver,Online,Sports,103,61.44,6328.32,0.0419,265.34,6062.98
United Kingdom,2023,11,2023-11-01,London,D1005,London Dealer 5,3,Standard,Retail,Electronics,42,264.21,11096.82,0.0312,345.79,10751.03
United Kingdom,2023,11,2023-11-01,London,D1005,London Dealer 5,3,Standard,Online,Home & Garden,39,69.72,2719.08,0.0307,83.35,2635.73
United Kingdom,2023,11,2023-11-01,London,D1005,London Dealer 5,3,Standard,Wholesale,Clothing,100,27.46,2746.0,0.0309,84.89,2661.11
United Kingdom,2023,11,2023-11-01,London,D1005,London Dealer 5,3,Standard,Retail,Sports,80,50.19,4015.2,0.02,80.38,3934.82
United Kingdom,2023,11,2023-11-01,London,D1005,London Dealer 5,3,Standard,Online,Grocery,376,8.0,3008.0,0.0126,37.94,2970.06
United Kingdom,2023,11,2023-11-01,London,D1005,London Dealer 5,3,Standard,Wholesale,Beauty,159,17.66,2807.94,0.0204,57.38,2750.56
United Kingdom,2023,11,2023-11-01,South East,D1006,South Dealer 1,3,Standard,Online,Home & Garden,64,71.81,4595.84,0.0315,144.9,4450.94
United Kingdom,2023,11,2023-11-01,South East,D1006,South Dealer 1,3,Standard,Retail,Grocery,363,7.69,2791.47,0.0177,49.32,2742.15
United Kingdom,2023,11,2023-11-01,South East,D1006,South Dealer 1,3,Standard,Retail,Beauty,97,20.12,1951.64,0.0147,28.62,1923.02
United Kingdom,2023,11,2023-11-01,South East,D1007,South Dealer 2,2,Standard,Retail,Electronics,18,265.37,4776.66,0.0176,83.97,4692.69
United Kingdom,2023,11,2023-11-01,South East,D1007,South Dealer 2,2,Standard,Wholesale,Home & Garden,45,67.25,3026.25,0.0525,159.01,2867.24
United Kingdom,2023,11,2023-11-01,South East,D1007,South Dealer 2,2,Standard,Retail,Clothing,67,29.03,1945.01,0.0083,16.16,1928.85
United Kingdom,2023,11,2023-11-01,South East,D1007,South Dealer 2,2,Standard,Retail,Sports,59,55.99,3303.41,0.0343,113.32,3190.09
United Kingdom,2023,11,2023-11-01,South East,D1008,South Dealer 3,4,Standard,Retail,Home & Garden,59,73.11,4313.49,0.0184,79.52,4233.97
United Kingdom,2023,11,2023-11-01,South East,D1008,South Dealer 3,4,Standard,Online,Clothing,62,32.0,1984.0,0.0135,26.86,1957.14
United Kingdom,2023,11,2023-11-01,South East,D1009,South Dealer 4,3,Silver,Wholesale,Electronics,38,218.19,8291.22,0.0349,289.54,8001.68
United Kingdom,2023,11,2023-11-01,South East,D1009,South Dealer 4,3,Silver,Retail,Sports,54,53.87,2908.98,0.0981,285.3,2623.68
United Kingdom,2023,11,2023-11-01,South East,D1009,South Dealer 4,3,Silver,Online,Beauty,100,18.17,1817.0,0.0387,70.29,1746.71
United Kingdom,2023,11,2023-11-01,South East,D1010,South Dealer 5,3,Standard,Retail,Home & Garden,54,74.69,4033.26,0.022,88.61,3944.65
United Kingdom,2023,11,2023-11-01,South East,D1010,South Dealer 5,3,Standard,Online,Clothing,106,30.95,3280.7,0.0099,32.37,3248.33
United Kingdom,2023,11,2023-11-01,South West,D1011,South Dealer 1,3,Silver,Online,Electronics,37,250.13,9254.81,0.0529,489.98,8764.83
United Kingdom,2023,11,2023-11-01,South West,D1011,South Dealer 1,3,Silver,Retail,Home & Garden,68,70.66,4804.88,0.0594,285.61,4519.27
United Kingdom,2023,11,2023-11-01,South West,D1011,South Dealer 1,3,Silver,Online,Sports,84,55.83,4689.72,0.0502,235.35,4454.37
United Kingdom,2023,11,2023-11-01,South West,D1011,South Dealer 1,3,Silver,Wholesale,Grocery,354,7.21,2552.34,0.1111,283.62,2268.72
United Kingdom,2023,11,2023-11-01,South West,D1011,South Dealer 1,3,Silver,Online,Beauty,166,18.84,3127.44,0.0467,145.99,2981.45
United Kingdom,2023,11,2023-11-01,South West,D1012,South Dealer 2,4,Silver,Online,Electronics,27,244.28,6595.56,0.0474,312.35,6283.21
United Kingdom,2023,11,2023-11-01,South West,D1012,South Dealer 2,4,Silver,Online,Home & Garden,58,72.02,4177.16,0.0665,277.94,3899.22
United Kingdom,2023,11,2023-11-01,South West,D1012,South Dealer 2,4,Silver,Wholesale,Sports,53,50.07,2653.71,0.0602,159.79,2493.92
United Kingdom,2023,11,2023-11-01,South West,D1013,South Dealer 3,4,Silver,Retail,Electronics,35,235.57,8244.95,0.0578,476.34,7768.61
United Kingdom,2023,11,2023-11-01,South West,D1013,South Dealer 3,4,Silver,Online,Home & Garden,82,69.45,5694.9,0.0627,357.05,5337.85
United Kingdom,2023,11,2023-11-01,South West,D1013,South Dealer 3,4,Silver,Online,Clothing,122,31.45,3836.9,0.041,157.34,3679.56
United Kingdom,2023,11,2023-11-01,South West,D1013,South Dealer 3,4,Silver,Wholesale,Sports,87,53.93,4691.91,0.0567,265.93,4425.98
United Kingdom,2023,11,2023-11-01,South West,D1013,South Dealer 3,4,Silver,Retail,Beauty,150,19.03,2854.5,0.0507,144.64,2709.86
United Kingdom,2023,11,2023-11-01,South West,D1014,South Dealer 4,3,Standard,Retail,Home & Garden,40,76.68,3067.2,0.005,15.4,3051.8
United Kingdom,2023,11,2023-11-01,South West,D1014,South Dealer 4,3,Standard,Online,Beauty,125,18.06,2257.5,0.0184,41.49,2216.01
United Kingdom,2023,11,2023-11-01,South West,D1015,South Dealer 5,3,Standard,Wholesale,Clothing,105,26.69,2802.45,0.0351,98.25,2704.2
United Kingdom,2023,11,2023-11-01,South West,D1015,South Dealer 5,3,Standard,Online,Sports,51,59.36,3027.36,0.0238,71.96,2955.4
United Kingdom,2023,11,2023-11-01,South West,D1015,South Dealer 5,3,Standard,Online,Beauty,158,18.45,2915.1,0.079,230.39,2684.71
United Kingdom,2023,11,2023-11-01,East of England,D1016,East Dealer 1,4,Standard,Online,Electronics,24,244.08,5857.92,0.0308,180.28,5677.64
United Kingdom,2023,11,2023-11-01,East of England,D1016,East Dealer 1,4,Standard,Online,Clothing,106,30.83,3267.98,0.0376,122.84,3145.14
United Kingdom,2023,11,2023-11-01,East of England,D1016,East Dealer 1,4,Standard,Online,Grocery,344,7.44,2559.36,0.0347,88.87,2470.49
United Kingdom,2023,11,2023-11-01,East of England,D1016,East Dealer 1,4,Standard,Retail,Beauty,105,18.57,1949.85,0.0168,32.73,1917.12
United Kingdom,2023,11,2023-11-01,East of England,D1017,East Dealer 2,3,Silver,Online,Electronics,39,264.36,10310.04,0.0644,664.27,9645.77
United Kingdom,2023,11,2023-11-01,East of England,D1017,East Dealer 2,3,Silver,Retail,Sports,48,57.87,2777.76,0.0602,167.16,2610.6
United Kingdom,2023,11,2023-11-01,East of England,D1017,East Dealer 2,3,Silver,Online,Grocery,485,8.48,4112.8,0.0431,177.28,3935.52
United Kingdom,2023,11,2023-11-01,East of England,D1017,East Dealer 2,3,Silver,Retail,Beauty,158,19.66,3106.28,0.0483,150.06,2956.22
United Kingdom,2023,11,2023-11-01,East of England,D1018,East Dealer 3,3,Silver,Retail,Electronics,42,255.5,10731.0,0.0396,425.17,10305.83
United Kingdom,2023,11,2023-11-01,East of England,D1018,East Dealer 3,3,Silver,Retail,Home & Garden,48,70.09,3364.32,0.0653,219.75,3144.57
United Kingdom,2023,11,2023-11-01,East of England,D1018,East Dealer 3,3,Silver,Online,Grocery,513,7.52,3857.76,0.0573,221.23,3636.53
United Kingdom,2023,11,2023-11-01,East of England,D1018,East Dealer 3,3,Silver,Online,Beauty,164,18.85,3091.4,0.0348,107.51,2983.89
United Kingdom,2023,11,2023-11-01,East of England,D1019,East Dealer 4,3,Standard,Wholesale,Home & Garden,56,68.12,3814.72,0.0053,20.22,3794.5
United Kingdom,2023,11,2023-11-01,East of England,D1019,East Dealer 4,3,Standard,Online,Clothing,71,29.74,2111.54,0.02,42.25,2069.29
United Kingdom,2023,11,2023-11-01,East of England,D1019,East Dealer 4,3,Standard,Retail,Grocery,330,8.55,2821.5,0.0776,218.92,2602.58
United Kingdom,2023,11,2023-11-01,East of England,D1019,East Dealer 4,3,Standard,Online,Beauty,130,19.62,2550.6,0.0195,49.77,2500.83
United Kingdom,2023,11,2023-11-01,East of England,D1020,East Dealer 5,4,Silver,Retail,Electronics,58,248.59,14418.22,0.0627,904.01,13514.21
United Kingdom,2023,11,2023-11-01,East of England,D1020,East Dealer 5,4,Silver,Wholesale,Home & Garden,84,62.28,5231.52,0.0539,282.09,4949.43
United Kingdom,2023,11,2023-11-01,East of England,D1020,East Dealer 5,4,Silver,Retail,Clothing,56,32.3,1808.8,0.0711,128.63,1680.17
United Kingdom,2023,11,2023-11-01,East of England,D1020,East Dealer 5,4,Silver,Retail,Sports,74,53.89,3987.86,0.0563,224.71,3763.15
United Kingdom,2023,11,2023-11-01,East of England,D1020,East Dealer 5,4,Silver,Online,Beauty,146,20.32,2966.72,0.0481,142.56,2824.16
United Kingdom,2023,11,2023-11-01,West Midlands,D1021,West Dealer 1,5,Standard,Online,Electronics,45,264.76,11914.2,0.0264,314.75,11599.45
United Kingdom,2023,11,2023-11-01,West Midlands,D1021,West Dealer 1,5,Standard,Online,Clothing,75,30.51,2288.25,0.0842,192.76,2095.49
United Kingdom,2023,11,2023-11-01,West Midlands,D1021,West Dealer 1,5,Standard,Retail,Sports,80,58.96,4716.8,0.0335,157.88,4558.92
United Kingdom,2023,11,2023-11-01,West Midlands,D1021,West Dealer 1,5,Standard,Retail,Beauty,141,17.57,2477.37,0.0224,55.44,2421.93
United Kingdom,2023,11,2023-11-01,West Midlands,D1022,West Dealer 2,5,Standard,Online,Electronics,27,252.94,6829.38,0.0331,226.19,6603.19
United Kingdom,2023,11,2023-11-01,West Midlands,D1022,West Dealer 2,5,Standard,Retail,Grocery,512,8.52,4362.24,0.0317,138.38,4223.86
United Kingdom,2023,11,2023-11-01,West Midlands,D1023,West Dealer 3,4,Platinum,Online,Electronics,41,240.4,9856.4,0.1844,1817.97,8038.43
United Kingdom,2023,11,2023-11-01,West Midlands,D1023,West Dealer 3,4,Platinum,Online,Home & Garden,55,72.19,3970.45,0.1333,529.37,3441.08
United Kingdom,2023,11,2023-11-01,West Midlands,D1023,West Dealer 3,4,Platinum,Retail,Clothing,81,29.81,2414.61,0.1265,305.54,2109.07
United Kingdom,2023,11,2023-11-01,West Midlands,D1023,West Dealer 3,4,Platinum,Retail,Sports,95,60.57,5754.15,0.1114,641.26,5112.89
United Kingdom,2023,11,2023-11-01,West Midlands,D1023,West Dealer 3,4,Platinum,Online,Grocery,397,8.42,3342.74,0.1223,408.88,2933.86
United Kingdom,2023,11,2023-11-01,West Midlands,D1023,West Dealer 3,4,Platinum,Online,Beauty,105,18.32,1923.6,0.1374,264.31,1659.29
United Kingdom,2023,11,2023-11-01,West Midlands,D1024,West Dealer 4,4,Gold,Online,Electronics,30,259.43,7782.9,0.0968,753.53,7029.37
United Kingdom,2023,11,2023-11-01,West Midlands,D1024,West Dealer 4,4,Gold,Online,Clothing,52,34.22,1779.44,0.0982,174.68,1604.76
United Kingdom,2023,11,2023-11-01,West Midlands,D1024,West Dealer 4,4,Gold,Online,Grocery,486,8.13,3951.18,0.0806,318.36,3632.82
United Kingdom,2023,11,2023-11-01,West Midlands,D1024,West Dealer 4,4,Gold,Retail,Beauty,171,19.92,3406.32,0.109,371.31,3035.01
United Kingdom,2023,11,2023-11-01,West Midlands,D1025,West Dealer 5,3,Standard,Online,Electronics,38,255.87,9723.06,0.0127,123.21,9599.85
United Kingdom,2023,11,2023-11-01,West Midlands,D1025,West Dealer 5,3,Standard,Retail,Home & Garden,44,70.55,3104.2,0.0178,55.26,3048.94
United Kingdom,2023,11,2023-11-01,West Midlands,D1025,West Dealer 5,3,Standard,Online,Sports,76,53.07,4033.32,0.0252,101.65,3931.67
United Kingdom,2023,11,2023-11-01,West Midlands,D1025,West Dealer 5,3,Standard,Online,Grocery,469,8.51,3991.19,0.0206,82.3,3908.89
United Kingdom,2023,11,2023-11-01,West Midlands,D1025,West Dealer 5,3,Standard,Retail,Beauty,143,18.94,2708.42,0.0242,65.41,2643.01
United Kingdom,2023,11,2023-11-01,East Midlands,D1026,East Dealer 1,2,Standard,Retail,Clothing,70,27.79,1945.3,0.0017,3.26,1942.04
United Kingdom,2023,11,2023-11-01,East Midlands,D1026,East Dealer 1,2,Standard,Retail,Sports,68,62.63,4258.84,0.0341,145.37,4113.47
United Kingdom,2023,11,2023-11-01,East Midlands,D1026,East Dealer 1,2,Standard,Retail,Grocery,374,7.65,2861.1,0.0202,57.9,2803.2
United Kingdom,2023,11,2023-11-01,East Midlands,D1027,East Dealer 2,3,Gold,Retail,Electronics,34,253.39,8615.26,0.0756,650.95,7964.31
United Kingdom,2023,11,2023-11-01,East Midlands,D1027,East Dealer 2,3,Gold,Retail,Clothing,93,32.06,2981.58,0.0711,211.88,2769.7
United Kingdom,2023,11,2023-11-01,East Midlands,D1027,East Dealer 2,3,Gold,Retail,Sports,51,55.7,2840.7,0.0652,185.23,2655.47
United Kingdom,2023,11,2023-11-01,East Midlands,D1027,East Dealer 2,3,Gold,Retail,Grocery,448,8.79,3937.92,0.0802,315.93,3621.99
United Kingdom,2023,11,2023-11-01,East Midlands,D1027,East Dealer 2,3,Gold,Retail,Beauty,192,20.04,3847.68,0.0947,364.48,3483.2
United Kingdom,2023,11,2023-11-01,East Midlands,D1028,East Dealer 3,3,Silver,Online,Electronics,23,261.15,6006.45,0.0377,226.41,5780.04
United Kingdom,2023,11,2023-11-01,East Midlands,D1028,East Dealer 3,3,Silver,Retail,Home & Garden,55,79.07,4348.85,0.0447,194.28,4154.57
United Kingdom,2023,11,2023-11-01,East Midlands,D1028,East Dealer 3,3,Silver,Online,Grocery,495,8.75,4331.25,0.0618,267.6,4063.65
United Kingdom,2023,11,2023-11-01,East Midlands,D1028,East Dealer 3,3,Silver,Online,Beauty,121,18.83,2278.43,0.0424,96.68,2181.75
United Kingdom,2023,11,2023-11-01,East Midlands,D1029,East Dealer 4,4,Standard,Online,Electronics,27,219.44,5924.88,0.0235,138.98,5785.9
United Kingdom,2023,11,2023-11-01,East Midlands,D1029,East Dealer 4,4,Standard,Online,Clothing,92,33.44,3076.48,0.0158,48.61,3027.87
United Kingdom,2023,11,2023-11-01,East Midlands,D1029,East Dealer 4,4,Standard,Retail,Sports,78,60.92,4751.76,0.0387,184.1,4567.66
United Kingdom,2023,11,2023-11-01,East Midlands,D1029,East Dealer 4,4,Standard,Retail,Grocery,458,8.67,3970.86,0.0249,98.88,3871.98
United Kingdom,2023,11,2023-11-01,East Midlands,D1029,East Dealer 4,4,Standard,Retail,Beauty,90,18.74,1686.6,0.0267,44.95,1641.65
United Kingdom,2023,11,2023-11-01,East Midlands,D1030,East Dealer 5,4,Silver,Online,Electronics,44,238.4,10489.6,0.0648,679.5,9810.1
